activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
4098000,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",Workout,3000,121.0,530,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-17/2017-08-17/1min/time/17:20/18:28.json,4098000,52.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-17/2017-08-17/1sec/time/17:20:02/18:28:20.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 62, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 6, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-17T23:29:52.000Z,9411252951,tracker,"{'calories': False, 'distance': False, 'steps': False}",4098000,2017-08-17,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-08-17T17:20:02.000-05:00,1542,https://api.fitbit.com/1/user/-/activities/9411252951.tcx
4199000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",Walk,90013,106.0,496,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-23/2017-08-23/1min/time/10:51/12:01.json,4199000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-23/2017-08-23/1sec/time/10:51:37/12:01:36.json,"[{'max': 99, 'min': 30, 'minutes': 18, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 52, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-23T19:44:16.000Z,9512954812,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",4199000,2017-08-23,,2017-08-23T10:51:37.000-05:00,4732,https://api.fitbit.com/1/user/-/activities/9512954812.tcx
973000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,113.0,149,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-23/2017-08-23/1min/time/12:46/13:03.json,973000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-23/2017-08-23/1sec/time/12:46:49/13:03:02.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-23T19:44:16.000Z,9512954813,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2017-08-23,,2017-08-23T12:46:49.000-05:00,1565,https://api.fitbit.com/1/user/-/activities/9512954813.tcx
1228000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 20, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,110.0,170,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-23/2017-08-23/1min/time/19:44/20:04.json,1228000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-23/2017-08-23/1sec/time/19:44:23/20:04:51.json,"[{'max': 99, 'min': 30, 'minutes': 5, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 12, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 2, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-24T00:14:49.000Z,9519205616,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1228000,2017-08-23,,2017-08-23T19:44:23.000-04:00,1632,https://api.fitbit.com/1/user/-/activities/9519205616.tcx
922000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",Walk,90013,110.0,132,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-29/2017-08-29/1min/time/19:03/19:18.json,922000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-29/2017-08-29/1sec/time/19:03:28/19:18:50.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-29T23:28:09.000Z,9621910339,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-08-29,,2017-08-29T19:03:28.000-04:00,1538,https://api.fitbit.com/1/user/-/activities/9621910339.tcx
1025000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,107.0,138,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-30/2017-08-30/1min/time/12:10/12:27.json,1025000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-30/2017-08-30/1sec/time/12:10:53/12:27:58.json,"[{'max': 99, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-30T16:40:03.000Z,9635064070,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1025000,2017-08-30,,2017-08-30T12:10:53.000-04:00,1294,https://api.fitbit.com/1/user/-/activities/9635064070.tcx
2458000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",Walk,90013,,325,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-30/2017-08-30/1min/time/17:52/18:33.json,2458000,0.0,,,2017-08-30T22:46:06.000Z,9642311005,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2458000,2017-08-30,,2017-08-30T17:52:13.000-04:00,3643,
1332000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,,185,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-30/2017-08-30/1min/time/20:46/21:08.json,1332000,0.0,,,2017-08-31T01:20:14.000Z,9644219473,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1332000,2017-08-31,,2017-08-30T20:46:18.000-04:00,2162,
2355000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",Walk,90013,110.0,321,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-31/2017-08-31/1min/time/13:36/14:15.json,2355000,60.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-31/2017-08-31/1sec/time/13:36:05/14:15:20.json,"[{'max': 99, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 35, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-31T18:20:22.000Z,9655364851,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2355000,2017-08-31,,2017-08-31T13:36:05.000-04:00,3308,https://api.fitbit.com/1/user/-/activities/9655364851.tcx
973000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,114.0,141,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-31/2017-08-31/1min/time/20:05/20:21.json,973000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-31/2017-08-31/1sec/time/20:05:12/20:21:25.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-01T00:28:22.000Z,9662366179,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2017-09-01,,2017-08-31T20:05:12.000-04:00,1576,https://api.fitbit.com/1/user/-/activities/9662366179.tcx
