activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,distance,distanceUnit,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,pace,source,speed,startTime,steps,tcxLink
1690000,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 13, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",Walk,90013,103,187,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-10/2018-03-10/1min/time/14:25/14:54.json,,,1690000,40.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-10/2018-03-10/1sec/time/14:25:56/14:54:06.json,"[{'max': 98, 'min': 30, 'minutes': 9, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 20, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-10T23:45:44.000Z,12865389729,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1690000,2018-03-10,,,,2018-03-10T14:25:56.000-05:00,2083,https://api.fitbit.com/1/user/-/activities/12865389729.tcx
1843000,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",Walk,90013,99,202,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-11/2018-03-11/1min/time/15:56/16:26.json,,,1843000,70.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-11/2018-03-11/1sec/time/15:56:14/16:26:57.json,"[{'max': 98, 'min': 30, 'minutes': 12, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-11T20:42:59.000Z,12879056834,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1843000,2018-03-11,,,,2018-03-11T15:56:14.000-04:00,2164,https://api.fitbit.com/1/user/-/activities/12879056834.tcx
3937000,"[{'minutes': 8, 'name': 'sedentary'}, {'minutes': 12, 'name': 'lightly'}, {'minutes': 21, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",Run,90009,111,445,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-12/2018-03-12/1min/time/8:27/9:32.json,1.231682,Mile,3937000,82.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-12/2018-03-12/1sec/time/08:27:08/09:32:45.json,"[{'max': 98, 'min': 30, 'minutes': 8, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 57, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-12T13:33:42.000Z,12887473054,tracker,"{'calories': False, 'distance': False, 'steps': False}",3937000,2018-03-12,3196.4419387471767,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",1.1262522733045466,2018-03-12T08:27:08.000-04:00,3025,https://api.fitbit.com/1/user/-/activities/12887473054.tcx
922000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",Walk,90013,110,122,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-15/2018-03-15/1min/time/7:54/8:09.json,,,922000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-15/2018-03-15/1sec/time/07:54:08/08:09:30.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-15T12:21:58.000Z,12951835349,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2018-03-15,,,,2018-03-15T07:54:08.000-04:00,1567,https://api.fitbit.com/1/user/-/activities/12951835349.tcx
4573000,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",Workout,3000,121,585,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-15/2018-03-15/1min/time/8:19/9:35.json,,,4573000,90.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-15/2018-03-15/1sec/time/08:19:13/09:35:26.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 65, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 11, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-15T13:46:25.000Z,12948478675,tracker,"{'calories': False, 'distance': False, 'steps': False}",4573000,2018-03-15,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-03-15T08:19:13.000-04:00,2466,https://api.fitbit.com/1/user/-/activities/12948478675.tcx
1895000,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,109,231,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-15/2018-03-15/1min/time/14:57/15:28.json,,,1895000,100.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-15/2018-03-15/1sec/time/14:57:23/15:28:58.json,"[{'max': 98, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 27, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-15T19:39:45.000Z,12958800006,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1895000,2018-03-15,,,,2018-03-15T14:57:23.000-04:00,2477,https://api.fitbit.com/1/user/-/activities/12958800006.tcx
4716000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 67, 'name': 'very'}]",Workout,3000,131,741,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-19/2018-03-19/1min/time/8:17/9:35.json,,,4716000,76.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-19/2018-03-19/1sec/time/08:17:23/09:35:59.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 62, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 16, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-19T13:47:48.000Z,13011235038,tracker,"{'calories': False, 'distance': False, 'steps': False}",4716000,2018-03-19,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-03-19T08:17:23.000-04:00,2659,https://api.fitbit.com/1/user/-/activities/13011235038.tcx
2663000,"[{'minutes': 8, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",Walk,90013,103,291,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-19/2018-03-19/1min/time/18:08/18:52.json,,,2663000,120.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-19/2018-03-19/1sec/time/18:08:20/18:52:43.json,"[{'max': 98, 'min': 30, 'minutes': 16, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 28, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-19T23:01:26.000Z,13038894857,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2663000,2018-03-19,,,,2018-03-19T18:08:20.000-04:00,2828,https://api.fitbit.com/1/user/-/activities/13038894857.tcx
3753000,"[{'minutes': 30, 'name': 'sedentary'}, {'minutes': 21, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",Workout,3000,100,275,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-20/2018-03-20/1min/time/8:32/9:35.json,,,3755000,52.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-20/2018-03-20/1sec/time/08:32:48/09:35:23.json,"[{'max': 98, 'min': 30, 'minutes': 33, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 30, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-20T13:41:39.000Z,13031815544,tracker,"{'calories': False, 'distance': False, 'steps': False}",3755000,2018-03-20,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-03-20T08:32:48.000-04:00,1314,https://api.fitbit.com/1/user/-/activities/13031815544.tcx
2663000,"[{'minutes': 8, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",Walk,90013,102,289,https://api.fitbit.com/1/user/-/activities/calories/date/2018-03-20/2018-03-20/1min/time/18:26/19:11.json,,,2663000,130.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-03-20/2018-03-20/1sec/time/18:26:41/19:11:04.json,"[{'max': 98, 'min': 30, 'minutes': 19, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 26, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-03-20T23:28:51.000Z,13061332137,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2663000,2018-03-20,,,,2018-03-20T18:26:41.000-04:00,2943,https://api.fitbit.com/1/user/-/activities/13061332137.tcx
