activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,distance,distanceUnit,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,pace,source,speed,startTime,steps,tcxLink
6038000,"[{'minutes': 17, 'name': 'sedentary'}, {'minutes': 24, 'name': 'lightly'}, {'minutes': 24, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",Workout,3000,117,808,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-06/2016-08-06/1min/time/14:20/16:01.json,,,6038000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-06/2016-08-06/1sec/time/14:20:48/16:01:26.json,"[{'max': 99, 'min': 30, 'minutes': 25, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 50, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 24, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-07T00:10:03.000Z,3585395868,tracker,"{'calories': False, 'distance': False, 'steps': False}",6038000,2016-08-06,,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2016-08-06T14:20:48.000-04:00,3213.0,https://api.fitbit.com/1/user/-/activities/3585395868.tcx
1080000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,118,190,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-06/2016-08-06/1min/time/16:20/16:38.json,,,1080000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-06/2016-08-06/1sec/time/16:20:39/16:38:39.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-07T00:10:05.000Z,3585726428,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1080000,2016-08-06,,,,2016-08-06T16:20:39.000-04:00,1840.0,https://api.fitbit.com/1/user/-/activities/3585726428.tcx
977000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,124,194,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-06/2016-08-06/1min/time/17:07/17:24.json,,,977000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-06/2016-08-06/1sec/time/17:07:52/17:24:09.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 3, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-07T00:10:05.000Z,3585726429,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",977000,2016-08-06,,,,2016-08-06T17:07:52.000-04:00,1682.0,https://api.fitbit.com/1/user/-/activities/3585726429.tcx
1738000,"[{'minutes': 17, 'name': 'sedentary'}, {'minutes': 11, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Run,90009,80,83,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-08/2016-08-08/1min/time/17:26/17:55.json,2.22374,Mile,1738000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-08/2016-08-08/1sec/time/17:26:24/17:55:22.json,"[{'max': 99, 'min': 30, 'minutes': 26, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 3, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-08T22:55:26.000Z,3605085451,mobile_run,"{'calories': False, 'distance': False, 'steps': False}",1738000,2016-08-08,781.5661902920306,"{'id': '228VSR', 'name': 'Fitbit for Android', 'type': 'app', 'url': 'https://www.fitbit.com/android'}",4.60613578826237,2016-08-08T17:26:24.000-05:00,173.0,https://api.fitbit.com/1/user/-/activities/3605085451.tcx
6655000,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 24, 'name': 'fairly'}, {'minutes': 77, 'name': 'very'}]",Workout,3000,124,1172,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-08/2016-08-08/1min/time/18:26/20:17.json,,,6655000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-08/2016-08-08/1sec/time/18:26:36/20:17:31.json,"[{'max': 99, 'min': 30, 'minutes': 9, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 69, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 33, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-09T01:12:19.000Z,3611207513,tracker,"{'calories': False, 'distance': False, 'steps': False}",6655000,2016-08-08,,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2016-08-08T18:26:36.000-04:00,5521.0,https://api.fitbit.com/1/user/-/activities/3611207513.tcx
7233000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 16, 'name': 'lightly'}, {'minutes': 51, 'name': 'fairly'}, {'minutes': 47, 'name': 'very'}]",Workout,3000,116,1015,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-09/2016-08-09/1min/time/18:21/20:21.json,,,7233000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-09/2016-08-09/1sec/time/18:21:09/20:21:42.json,"[{'max': 99, 'min': 30, 'minutes': 12, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 92, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 12, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 2, 'name': 'Peak'}]",2016-08-10T01:42:56.000Z,3621164081,tracker,"{'calories': False, 'distance': False, 'steps': False}",7233000,2016-08-09,,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2016-08-09T18:21:09.000-04:00,2683.0,https://api.fitbit.com/1/user/-/activities/3621164081.tcx
5043000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 25, 'name': 'fairly'}, {'minutes': 53, 'name': 'very'}]",Workout,3000,118,775,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-10/2016-08-10/1min/time/21:07/22:31.json,,,5043000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-10/2016-08-10/1sec/time/21:07:54/22:31:57.json,"[{'max': 99, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 72, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 6, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-11T02:52:28.000Z,3635283082,tracker,"{'calories': False, 'distance': False, 'steps': False}",5043000,2016-08-11,,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2016-08-10T21:07:54.000-04:00,3309.0,https://api.fitbit.com/1/user/-/activities/3635283082.tcx
7378000,"[{'minutes': 15, 'name': 'sedentary'}, {'minutes': 34, 'name': 'lightly'}, {'minutes': 27, 'name': 'fairly'}, {'minutes': 46, 'name': 'very'}]",Workout,3000,115,959,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-12/2016-08-12/1min/time/18:25/20:28.json,,,7378000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-12/2016-08-12/1sec/time/18:25:36/20:28:34.json,"[{'max': 99, 'min': 30, 'minutes': 20, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 91, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 12, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-13T00:28:56.000Z,3654017844,tracker,"{'calories': False, 'distance': False, 'steps': False}",7378000,2016-08-12,,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2016-08-12T18:25:36.000-04:00,2708.0,https://api.fitbit.com/1/user/-/activities/3654017844.tcx
3500000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",Walk,90013,107,517,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-13/2016-08-14/1min/time/23:57/0:56.json,,,3500000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-13/2016-08-14/1sec/time/23:57:51/00:56:11.json,"[{'max': 99, 'min': 30, 'minutes': 7, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 50, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-14T05:00:20.000Z,3670398088,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",3500000,2016-08-14,,,,2016-08-13T23:57:51.000-04:00,4994.0,https://api.fitbit.com/1/user/-/activities/3670398088.tcx
5044000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 70, 'name': 'very'}]",Workout,3000,129,897,https://api.fitbit.com/1/user/-/activities/calories/date/2016-08-15/2016-08-15/1min/time/19:29/20:53.json,,,5044000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-08-15/2016-08-15/1sec/time/19:29:41/20:53:45.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 70, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 13, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-08-16T06:52:32.000Z,3692204274,tracker,"{'calories': False, 'distance': False, 'steps': False}",5044000,2016-08-15,,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2016-08-15T19:29:41.000-04:00,2673.0,https://api.fitbit.com/1/user/-/activities/3692204274.tcx
