activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,distance,distanceUnit,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,pace,source,speed,startTime,steps,tcxLink
3072000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",Walk,90013,108,376,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-09/2018-06-09/1min/time/12:03/12:55.json,,,3072000,100.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-09/2018-06-09/1sec/time/12:03:57/12:55:09.json,"[{'max': 98, 'min': 30, 'minutes': 9, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 41, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 1, 'name': 'Peak'}]",2018-06-09T17:08:20.000Z,14774536972,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",3072000,2018-06-09,,,,2018-06-09T12:03:57.000-04:00,4270,https://api.fitbit.com/1/user/-/activities/14774536972.tcx
3379000,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 17, 'name': 'fairly'}, {'minutes': 30, 'name': 'very'}]",Walk,90013,103,407,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-09/2018-06-09/1min/time/14:02/14:58.json,,,3379000,110.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-09/2018-06-09/1sec/time/14:02:34/14:58:53.json,"[{'max': 98, 'min': 30, 'minutes': 11, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 45, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-09T19:11:14.000Z,14776846118,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",3379000,2018-06-09,,,,2018-06-09T14:02:34.000-04:00,4997,https://api.fitbit.com/1/user/-/activities/14776846118.tcx
1229000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 9, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",Walk,90013,109,155,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-09/2018-06-09/1min/time/17:36/17:57.json,,,1229000,40.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-09/2018-06-09/1sec/time/17:36:45/17:57:14.json,"[{'max': 98, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-09T22:41:26.000Z,14780860920,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1229000,2018-06-09,,,,2018-06-09T17:36:45.000-04:00,1514,https://api.fitbit.com/1/user/-/activities/14780860920.tcx
1178000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",Walk,90013,100,136,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-11/2018-06-11/1min/time/20:38/20:58.json,,,1178000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-11/2018-06-11/1sec/time/20:38:52/20:58:30.json,"[{'max': 98, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-12T01:05:50.000Z,14825252378,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1178000,2018-06-12,,,,2018-06-11T20:38:52.000-04:00,1714,https://api.fitbit.com/1/user/-/activities/14825252378.tcx
3195000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",Workout,3000,123,437,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-12/2018-06-12/1min/time/8:54/9:47.json,,,3196000,61.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-12/2018-06-12/1sec/time/08:54:42/09:47:58.json,"[{'max': 98, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 43, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 7, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-12T14:06:05.000Z,14830946356,tracker,"{'calories': False, 'distance': False, 'steps': False}",3196000,2018-06-12,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-06-12T08:54:42.000-04:00,2334,https://api.fitbit.com/1/user/-/activities/14830946356.tcx
2406000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 13, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",Walk,90013,94,249,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-12/2018-06-12/1min/time/18:55/19:35.json,,,2406000,70.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-12/2018-06-12/1sec/time/18:55:12/19:35:18.json,"[{'max': 98, 'min': 30, 'minutes': 25, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-12T23:40:27.000Z,14848125109,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2406000,2018-06-12,,,,2018-06-12T18:55:12.000-04:00,2728,https://api.fitbit.com/1/user/-/activities/14848125109.tcx
921000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",Walk,90013,107,124,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-13/2018-06-13/1min/time/8:28/8:43.json,,,921000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-13/2018-06-13/1sec/time/08:28:26/08:43:47.json,"[{'max': 98, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-13T13:33:56.000Z,14858218062,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2018-06-13,,,,2018-06-13T08:28:26.000-04:00,1528,https://api.fitbit.com/1/user/-/activities/14858218062.tcx
2502000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 17, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Run,90009,111,294,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-13/2018-06-13/1min/time/8:51/9:33.json,1.029084,Mile,2504000,46.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-13/2018-06-13/1sec/time/08:51:25/09:33:09.json,"[{'max': 98, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 39, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-13T13:33:52.000Z,14855805079,tracker,"{'calories': False, 'distance': False, 'steps': False}",2504000,2018-06-13,2431.2884079433748,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",1.480696402877698,2018-06-13T08:51:25.000-04:00,2310,https://api.fitbit.com/1/user/-/activities/14855805079.tcx
922000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",Walk,90013,101,112,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-13/2018-06-13/1min/time/20:14/20:29.json,,,922000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-13/2018-06-13/1sec/time/20:14:08/20:29:30.json,"[{'max': 98, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 12, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-14T00:34:03.000Z,14872827882,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2018-06-14,,,,2018-06-13T20:14:08.000-04:00,1368,https://api.fitbit.com/1/user/-/activities/14872827882.tcx
1229000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,105,169,https://api.fitbit.com/1/user/-/activities/calories/date/2018-06-13/2018-06-13/1min/time/20:54/21:14.json,,,1229000,60.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-06-13/2018-06-13/1sec/time/20:54:15/21:14:44.json,"[{'max': 98, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-06-14T02:38:39.000Z,14874493846,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1229000,2018-06-14,,,,2018-06-13T20:54:15.000-04:00,1946,https://api.fitbit.com/1/user/-/activities/14874493846.tcx
