activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
921000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",Walk,90013,104.0,111,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-04/2018-02-04/1min/time/15:07/15:22.json,921000,40.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-04/2018-02-04/1sec/time/15:07:10/15:22:31.json,"[{'max': 98, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 11, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-04T20:36:37.000Z,12211708842,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2018-02-04T15:07:10.000-05:00,,2018-02-04T15:07:10.000-05:00,1234,https://api.fitbit.com/1/user/-/activities/12211708842.tcx
1075000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",Walk,90013,102.0,126,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-04/2018-02-04/1min/time/15:46/16:04.json,1075000,90.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-04/2018-02-04/1sec/time/15:46:25/16:04:20.json,"[{'max': 98, 'min': 30, 'minutes': 7, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 11, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-04T22:42:08.000Z,12213508922,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1075000,2018-02-04T15:46:25.000-05:00,,2018-02-04T15:46:25.000-05:00,1149,https://api.fitbit.com/1/user/-/activities/12213508922.tcx
4254000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 21, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",Workout,3000,124.0,595,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-05/2018-02-05/1min/time/8:21/9:32.json,4254000,63.999344,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-05/2018-02-05/1sec/time/08:21:52/09:32:46.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 63, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 8, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-05T14:36:11.000Z,12221522878,tracker,"{'calories': False, 'distance': False, 'steps': False}",4254000,2018-02-05T08:21:52.000-05:00,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2018-02-05T08:21:52.000-05:00,1919,https://api.fitbit.com/1/user/-/activities/12221522878.tcx
1024000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",Walk,90013,93.0,111,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-05/2018-02-05/1min/time/14:30/14:47.json,1024000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-05/2018-02-05/1sec/time/14:30:03/14:47:07.json,"[{'max': 98, 'min': 30, 'minutes': 10, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 6, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-05T20:06:50.000Z,12230446680,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1024000,2018-02-05T14:30:03.000-05:00,,2018-02-05T14:30:03.000-05:00,1179,https://api.fitbit.com/1/user/-/activities/12230446680.tcx
1484000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,106.0,192,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-05/2018-02-05/1min/time/18:07/18:32.json,1484000,80.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-05/2018-02-05/1sec/time/18:07:39/18:32:23.json,"[{'max': 98, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 19, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-05T23:37:15.000Z,12235234603,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1484000,2018-02-05T18:07:39.000-05:00,,2018-02-05T18:07:39.000-05:00,2138,https://api.fitbit.com/1/user/-/activities/12235234603.tcx
1229000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,108.0,162,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-06/2018-02-06/1min/time/18:14/18:34.json,1229000,70.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-06/2018-02-06/1sec/time/18:14:03/18:34:32.json,"[{'max': 98, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 16, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-06T23:38:31.000Z,12253860658,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1229000,2018-02-06T18:14:03.000-05:00,,2018-02-06T18:14:03.000-05:00,1781,https://api.fitbit.com/1/user/-/activities/12253860658.tcx
1690000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,112.0,228,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-07/2018-02-07/1min/time/12:42/13:10.json,1690000,100.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-07/2018-02-07/1sec/time/12:42:31/13:10:41.json,"[{'max': 98, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 26, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-07T18:17:37.000Z,12268204817,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1690000,2018-02-07T12:42:31.000-05:00,,2018-02-07T12:42:31.000-05:00,2402,https://api.fitbit.com/1/user/-/activities/12268204817.tcx
1023000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,118.0,156,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-07/2018-02-07/1min/time/18:42/18:59.json,1023000,60.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-07/2018-02-07/1sec/time/18:42:40/18:59:43.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-08T00:13:53.000Z,12280835406,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1023000,2018-02-07T18:42:40.000-05:00,,2018-02-07T18:42:40.000-05:00,1683,https://api.fitbit.com/1/user/-/activities/12280835406.tcx
1076000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",Walk,90013,,160,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-08/2018-02-08/1min/time/18:27/18:45.json,1076000,50.0,,,2018-02-09T00:04:02.000Z,12299134379,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1076000,2018-02-08T18:27:43.000-05:00,,2018-02-08T18:27:43.000-05:00,1779,
973000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,113.0,142,https://api.fitbit.com/1/user/-/activities/calories/date/2018-02-11/2018-02-11/1min/time/22:59/23:15.json,973000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-02-11/2018-02-11/1sec/time/22:59:03/23:15:16.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 16, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-02-12T04:20:02.000Z,12352285620,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2018-02-11T22:59:03.000-05:00,,2018-02-11T22:59:03.000-05:00,1634,https://api.fitbit.com/1/user/-/activities/12352285620.tcx
