activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
1075000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,103.0,148,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-14/2017-09-14/1min/time/7:19/7:37.json,1075000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-14/2017-09-14/1sec/time/07:19:58/07:37:53.json,"[{'max': 99, 'min': 30, 'minutes': 5, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-14T11:41:21.000Z,9892380888,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1075000,2017-09-14,,2017-09-14T07:19:58.000-04:00,1717.0,https://api.fitbit.com/1/user/-/activities/9892380888.tcx
3971000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 65, 'name': 'very'}]",Workout,3000,139.0,740,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-14/2017-09-14/1min/time/8:19/9:25.json,3971000,51.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-14/2017-09-14/1sec/time/08:19:39/09:25:50.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 31, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 34, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 1, 'name': 'Peak'}]",2017-09-14T13:27:19.000Z,9890380804,tracker,"{'calories': False, 'distance': False, 'steps': False}",3971000,2017-09-14,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-09-14T08:19:39.000-04:00,2386.0,https://api.fitbit.com/1/user/-/activities/9890380804.tcx
1331000,"[{'minutes': 22, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,,29,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-14/2017-09-14/1min/time/12:47/13:09.json,1331000,0.0,,,2017-09-14T17:30:48.000Z,9897289182,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1331000,2017-09-14,,2017-09-14T12:47:38.000-04:00,0.0,
922000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,117.0,147,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-15/2017-09-15/1min/time/8:43/8:59.json,922000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-15/2017-09-15/1sec/time/08:43:46/08:59:08.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 16, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-15T13:10:32.000Z,9912359629,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-09-15,,2017-09-15T08:43:46.000-04:00,1515.0,https://api.fitbit.com/1/user/-/activities/9912359629.tcx
1331000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,108.0,184,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-15/2017-09-15/1min/time/19:09/19:31.json,1331000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-15/2017-09-15/1sec/time/19:09:16/19:31:27.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 21, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-15T23:35:58.000Z,9920949116,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1331000,2017-09-15,,2017-09-15T19:09:16.000-04:00,2096.0,https://api.fitbit.com/1/user/-/activities/9920949116.tcx
1894000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",Outdoor Bike,1071,127.0,308,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-16/2017-09-16/1min/time/19:48/20:20.json,1894000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-16/2017-09-16/1sec/time/19:48:58/20:20:32.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 28, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 4, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-17T00:32:34.000Z,9937767851,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1894000,2017-09-16,,2017-09-16T19:48:58.000-04:00,,https://api.fitbit.com/1/user/-/activities/9937767851.tcx
2816000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 10, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",Outdoor Bike,1071,123.0,408,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-16/2017-09-16/1min/time/21:37/22:24.json,2816000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-16/2017-09-16/1sec/time/21:37:20/22:24:16.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 41, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 5, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-17T02:34:38.000Z,9938893599,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2816000,2017-09-17,,2017-09-16T21:37:20.000-04:00,,https://api.fitbit.com/1/user/-/activities/9938893599.tcx
1177000,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 16, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,96.0,127,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-17/2017-09-17/1min/time/19:51/20:11.json,1177000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-17/2017-09-17/1sec/time/19:51:57/20:11:34.json,"[{'max': 99, 'min': 30, 'minutes': 9, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 11, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-18T00:14:24.000Z,9952066467,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1177000,2017-09-17,,2017-09-17T19:51:57.000-04:00,1372.0,https://api.fitbit.com/1/user/-/activities/9952066467.tcx
4117000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 57, 'name': 'very'}]",Workout,3000,132.0,702,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-18/2017-09-18/1min/time/8:28/9:37.json,4117000,51.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-18/2017-09-18/1sec/time/08:28:28/09:37:05.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 50, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 19, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-18T13:38:48.000Z,9952058863,tracker,"{'calories': False, 'distance': False, 'steps': False}",4117000,2017-09-18,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-09-18T08:28:28.000-04:00,3089.0,https://api.fitbit.com/1/user/-/activities/9952058863.tcx
3640000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 59, 'name': 'very'}]",Workout,3000,134.0,668,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-20/2017-09-20/1min/time/8:32/9:33.json,3640000,67.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-20/2017-09-20/1sec/time/08:32:50/09:33:30.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 43, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 18, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-20T13:40:34.000Z,9992800045,tracker,"{'calories': False, 'distance': False, 'steps': False}",3640000,2017-09-20,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-09-20T08:32:50.000-04:00,2910.0,https://api.fitbit.com/1/user/-/activities/9992800045.tcx
2253000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 23, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",Walk,90013,96.0,259,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-22/2017-09-22/1min/time/21:13/21:51.json,2253000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-22/2017-09-22/1sec/time/21:13:29/21:51:02.json,"[{'max': 99, 'min': 30, 'minutes': 22, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 16, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-23T06:54:58.000Z,10049012118,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2253000,2017-09-23,,2017-09-22T21:13:29.000-04:00,2623.0,https://api.fitbit.com/1/user/-/activities/10049012118.tcx
