activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
2249000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 31, 'name': 'very'}]",Workout,3000,131.0,362,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-25/2017-10-25/1min/time/9:04/9:41.json,2249000,37.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-25/2017-10-25/1sec/time/09:04:00/09:41:29.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 27, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 6, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 2, 'name': 'Peak'}]",2017-10-25T14:02:47.000Z,10590154536,tracker,"{'calories': False, 'distance': False, 'steps': False}",2249000,2017-10-25,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-10-25T09:04:00.000-04:00,1964,https://api.fitbit.com/1/user/-/activities/10590154536.tcx
4303000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 7, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",Workout,3000,126.0,640,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-26/2017-10-26/1min/time/8:30/9:41.json,4303000,61.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-26/2017-10-26/1sec/time/08:30:13/09:41:56.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 55, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 13, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-10-26T13:42:07.000Z,10610627904,tracker,"{'calories': False, 'distance': False, 'steps': False}",4303000,2017-10-26,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-10-26T08:30:13.000-04:00,2893,https://api.fitbit.com/1/user/-/activities/10610627904.tcx
1229000,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,100.0,139,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-26/2017-10-26/1min/time/12:28/12:48.json,1229000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-26/2017-10-26/1sec/time/12:28:03/12:48:32.json,"[{'max': 99, 'min': 30, 'minutes': 8, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 11, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-10-26T17:02:55.000Z,10615312900,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1229000,2017-10-26,,2017-10-26T12:28:03.000-04:00,1223,https://api.fitbit.com/1/user/-/activities/10615312900.tcx
1422000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Workout,3000,126.0,225,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-27/2017-10-27/1min/time/8:41/9:04.json,1424000,27.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-27/2017-10-27/1sec/time/08:41:00/09:04:44.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 6, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-10-27T13:44:20.000Z,10627485375,tracker,"{'calories': False, 'distance': False, 'steps': False}",1424000,2017-10-27,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-10-27T08:41:00.000-04:00,1543,https://api.fitbit.com/1/user/-/activities/10627485375.tcx
1025000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,,136,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-27/2017-10-27/1min/time/12:53/13:10.json,1025000,20.0,,,2017-10-27T18:02:21.000Z,10633368076,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1025000,2017-10-27,,2017-10-27T12:53:14.000-04:00,1455,
2902000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 33, 'name': 'very'}]",Workout,3000,131.0,469,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-30/2017-10-30/1min/time/8:46/9:35.json,2902000,47.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-30/2017-10-30/1sec/time/08:46:41/09:35:03.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 27, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 21, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-10-30T20:57:54.000Z,10677198545,tracker,"{'calories': False, 'distance': False, 'steps': False}",2902000,2017-10-30,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-10-30T08:46:41.000-04:00,2072,https://api.fitbit.com/1/user/-/activities/10677198545.tcx
922000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",Walk,90013,96.0,106,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-30/2017-10-30/1min/time/12:09/12:24.json,922000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-30/2017-10-30/1sec/time/12:09:19/12:24:41.json,"[{'max': 99, 'min': 30, 'minutes': 9, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 6, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-10-30T20:57:59.000Z,10679641063,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-10-30,,2017-10-30T12:09:19.000-04:00,1119,https://api.fitbit.com/1/user/-/activities/10679641063.tcx
921000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",Walk,90013,104.0,106,https://api.fitbit.com/1/user/-/activities/calories/date/2017-10-31/2017-10-31/1min/time/11:55/12:10.json,921000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-10-31/2017-10-31/1sec/time/11:55:15/12:10:36.json,"[{'max': 99, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 10, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-11-02T03:16:42.000Z,10721895996,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2017-10-31,,2017-10-31T11:55:15.000-04:00,978,https://api.fitbit.com/1/user/-/activities/10721895996.tcx
1178000,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,94.0,125,https://api.fitbit.com/1/user/-/activities/calories/date/2017-11-01/2017-11-01/1min/time/17:48/18:07.json,1178000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-11-01/2017-11-01/1sec/time/17:48:06/18:07:44.json,"[{'max': 99, 'min': 30, 'minutes': 13, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 6, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-11-02T03:16:42.000Z,10721896001,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1178000,2017-11-01,,2017-11-01T17:48:06.000-04:00,1346,https://api.fitbit.com/1/user/-/activities/10721896001.tcx
973000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",Walk,90013,105.0,124,https://api.fitbit.com/1/user/-/activities/calories/date/2017-11-02/2017-11-02/1min/time/7:58/8:15.json,973000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-11-02/2017-11-02/1sec/time/07:58:53/08:15:06.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-11-02T12:23:30.000Z,10725791517,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2017-11-02,,2017-11-02T07:58:53.000-04:00,1086,https://api.fitbit.com/1/user/-/activities/10725791517.tcx
